order_id,customer_id,order_date,amount
14474,35,2023-05-25,82.25
14475,16,2023-05-02,96.90
14476,12,2023-05-03,7.37
14477,11,2023-05-03,50.13
14478,18,2023-05-01,41.60
14479,35,2023-05-22,98.37
14480,15,2023-05-01,52.57
14481,14,2023-05-25,91.18
14482,11,2023-05-28,51.29
14483,19,2023-05-20,72.86
14484,3,2023-05-08,6.28
14485,17,2023-05-24,65.97
14486,3,2023-05-17,25.62
14487,28,2023-05-13,41.37
14488,37,2023-05-30,30.78
14489,8,2023-05-15,7.21
14490,7,2023-05-09,89.48
14491,19,2023-05-30,56.76
14492,25,2023-05-17,70.67
14493,39,2023-05-25,25.16
14494,20,2023-05-25,34.43
14495,21,2023-05-06,18.46
14496,27,2023-05-09,71.68
14497,18,2023-05-12,94.93
14498,29,2023-05-19,64.39
14499,37,2023-05-16,98.15
14500,16,2023-05-10,45.59
14501,30,2023-05-16,64.27
14502,31,2023-05-07,0.21
14503,1,2023-05-07,51.60
14504,13,2023-05-09,62.95
14505,32,2023-05-20,69.71
14506,40,2023-05-26,37.19
14507,4,2023-05-07,17.35
14508,14,2023-05-24,80.26
14509,13,2023-05-09,73.92
14510,34,2023-05-14,74.80
14511,20,2023-05-05,27.25
14512,7,2023-05-06,33.17
14513,39,2023-05-13,62.29
14514,11,2023-05-06,62.59
14515,21,2023-05-13,79.70
14516,14,2023-05-30,52.42
14517,5,2023-05-24,61.41
14518,16,2023-05-03,31.53
14519,19,2023-05-03,50.52
14520,37,2023-05-23,84.13
14521,19,2023-05-19,67.61
14522,28,2023-05-03,4.91
14523,27,2023-05-27,42.16
14524,35,2023-05-08,21.10
14525,37,2023-05-06,98.17
14526,36,2023-05-12,7.93
14527,18,2023-05-13,96.57
14528,3,2023-05-29,76.70
14529,31,2023-05-25,3.34
14530,6,2023-05-04,20.09
14531,11,2023-05-21,22.01
14532,19,2023-05-14,58.06
14533,23,2023-05-09,1.89
14534,12,2023-05-24,39.57
14535,36,2023-05-24,9.33
14536,14,2023-05-27,20.18
14537,32,2023-05-13,28.18
14538,28,2023-05-22,53.74
14539,33,2023-05-10,38.01
14540,32,2023-05-09,7.58
14541,23,2023-05-03,3.54
14542,11,2023-05-21,34.84
14543,38,2023-05-29,97.44
14544,24,2023-05-06,15.15
14545,33,2023-05-05,69.97
14546,12,2023-05-09,5.20
14547,24,2023-05-03,73.70
14548,16,2023-05-11,24.85
14549,18,2023-05-14,49.00
14550,5,2023-05-13,40.79
14551,35,2023-05-28,77.43
14552,22,2023-05-06,99.89
14553,15,2023-05-15,13.51
14554,33,2023-05-27,7.64
14555,4,2023-05-26,12.97
14556,38,2023-05-23,42.94
14557,36,2023-05-08,85.60
14558,14,2023-05-12,49.95
14559,40,2023-05-23,14.27
14560,12,2023-05-02,50.27
14561,29,2023-05-08,98.17
14562,31,2023-05-23,74.16
14563,26,2023-05-01,97.97
14564,5,2023-05-20,18.11
14565,32,2023-05-16,83.32
14566,1,2023-05-22,98.20
14567,24,2023-05-11,9.04
14568,30,2023-05-26,83.19
14569,8,2023-05-24,75.28
14570,18,2023-05-25,59.86
14571,38,2023-05-29,59.23
14572,19,2023-05-24,3.83
14573,34,2023-05-10,40.85
14574,28,2023-05-10,3.64
14575,24,2023-05-25,84.00
14576,17,2023-05-06,13.48
14577,19,2023-05-29,75.27
14578,30,2023-05-02,90.03
14579,35,2023-05-22,68.02
14580,11,2023-05-06,3.14
14581,31,2023-05-04,26.31
14582,18,2023-05-26,96.49
14583,3,2023-05-21,14.84
14584,23,2023-05-10,14.39
14585,11,2023-05-03,34.56
14586,31,2023-05-15,4.23
14587,5,2023-05-20,61.05
14588,9,2023-05-08,49.70
14589,27,2023-05-10,2.81
14590,15,2023-05-25,89.93
14591,22,2023-05-16,60.25
14592,29,2023-05-30,31.55
14593,19,2023-05-20,32.27
14594,1,2023-05-16,66.50
14595,18,2023-05-03,87.39
14596,33,2023-05-12,67.18
14597,25,2023-05-20,88.78
14598,23,2023-05-08,42.10
14599,12,2023-05-28,38.69
14600,8,2023-05-27,0.41
14601,8,2023-05-05,86.61
14602,16,2023-05-12,91.51
14603,27,2023-05-21,27.65
14604,31,2023-05-14,57.32
14605,30,2023-05-18,3.00
14606,6,2023-05-14,58.98
14607,2,2023-05-02,2.50
14608,2,2023-05-09,17.32
14609,30,2023-05-21,61.12
14610,16,2023-05-04,36.76
14611,30,2023-05-28,35.46
14612,15,2023-05-24,66.39
14613,21,2023-05-09,44.47
14614,40,2023-05-08,88.35
14615,12,2023-05-08,59.23
14616,1,2023-05-11,13.96
14617,16,2023-05-08,30.62
14618,37,2023-05-25,10.77
14619,7,2023-05-05,51.15
14620,37,2023-05-17,80.23
14621,35,2023-05-01,57.01
14622,33,2023-05-10,54.76
14623,37,2023-05-03,90.24
14624,23,2023-05-04,85.44
14625,10,2023-05-29,56.97
14626,35,2023-05-28,47.33
14627,1,2023-05-22,37.79
14628,21,2023-05-01,97.82
14629,11,2023-05-20,28.60
14630,6,2023-05-25,85.51
14631,25,2023-05-30,16.58
14632,10,2023-05-01,21.81
14633,25,2023-05-26,24.55
14634,14,2023-05-10,95.71
14635,1,2023-05-14,89.42
14636,3,2023-05-09,33.25
14637,10,2023-05-25,75.54
14638,1,2023-05-12,77.62
14639,29,2023-05-19,62.13
14640,36,2023-05-25,93.10
14641,33,2023-05-06,85.52
14642,26,2023-05-24,76.92
14643,11,2023-05-30,61.57
14644,35,2023-05-04,96.39
14645,3,2023-05-05,61.34
14646,31,2023-05-02,55.88
14647,13,2023-05-22,63.98
14648,27,2023-05-14,37.97
14649,5,2023-05-25,64.87
14650,19,2023-05-28,56.01
14651,9,2023-05-17,74.06
14652,17,2023-05-21,1.89
14653,19,2023-05-28,0.40
14654,28,2023-05-04,71.87
14655,12,2023-05-26,80.15
14656,17,2023-05-07,5.73
14657,34,2023-05-12,75.23
14658,30,2023-05-17,80.29
14659,26,2023-05-11,36.02
14660,25,2023-05-01,56.85
14661,13,2023-05-27,96.41
14662,28,2023-05-08,93.96
14663,15,2023-05-13,44.46
14664,28,2023-05-27,1.97
14665,35,2023-05-26,91.38
14666,29,2023-05-28,33.70
14667,24,2023-05-10,43.25
14668,15,2023-05-24,76.88
14669,6,2023-05-24,65.57
14670,20,2023-05-25,38.42
14671,9,2023-05-27,18.79
14672,39,2023-05-16,87.72
14673,4,2023-05-26,34.66
14674,37,2023-05-21,57.06
14675,23,2023-05-22,97.79
14676,39,2023-05-21,80.76
14677,34,2023-05-11,94.56
14678,30,2023-05-23,91.46
14679,31,2023-05-04,92.49
14680,29,2023-05-19,82.03
14681,11,2023-05-11,16.97
14682,3,2023-05-13,84.47
14683,4,2023-05-03,99.72
14684,13,2023-05-21,13.60
14685,20,2023-05-29,83.25
14686,15,2023-05-26,72.34
14687,4,2023-05-20,79.17
14688,20,2023-05-08,18.17
14689,33,2023-05-23,94.73
14690,25,2023-05-02,45.60
14691,35,2023-05-17,61.37
14692,22,2023-05-10,48.47
14693,24,2023-05-10,22.18
14694,4,2023-05-22,87.46
14695,5,2023-05-23,60.66
14696,39,2023-05-22,3.28
14697,29,2023-05-01,82.42
14698,12,2023-05-28,84.06
14699,39,2023-05-04,93.60
14700,20,2023-05-05,16.60
14701,19,2023-05-03,54.86
14702,7,2023-05-09,25.48
14703,29,2023-05-17,28.25
14704,26,2023-05-05,31.59
14705,33,2023-05-17,76.02
14706,33,2023-05-14,41.83
14707,20,2023-05-24,14.53
14708,12,2023-05-08,16.07
14709,1,2023-05-05,74.75
14710,14,2023-05-20,43.48
14711,9,2023-05-15,71.30
14712,40,2023-05-01,1.05
14713,9,2023-05-23,36.16
14714,26,2023-05-19,59.58
14715,7,2023-05-02,30.37
14716,26,2023-05-22,49.02
14717,29,2023-05-16,7.09
14718,35,2023-05-11,94.06
14719,28,2023-05-27,62.94
14720,31,2023-05-29,83.63
14721,2,2023-05-15,81.04
14722,29,2023-05-23,43.13
14723,28,2023-05-26,38.69
14724,3,2023-05-21,37.38
14725,28,2023-05-20,25.43
14726,11,2023-05-05,43.58
14727,27,2023-05-23,93.19
14728,18,2023-05-29,99.00
14729,31,2023-05-15,39.10
14730,28,2023-05-22,45.86
14731,14,2023-05-08,3.76
14732,1,2023-05-29,67.11
14733,1,2023-05-04,52.95
14734,19,2023-05-05,31.26
14735,26,2023-05-24,99.27
14736,5,2023-05-18,41.81
14737,37,2023-05-10,11.52
14738,37,2023-05-20,17.14
14739,18,2023-05-15,54.35
14740,18,2023-05-06,10.93
14741,17,2023-05-04,98.57
14742,6,2023-05-13,19.46
14743,28,2023-05-27,43.20
14744,36,2023-05-26,12.42
14745,24,2023-05-06,94.39
14746,2,2023-05-04,66.80
14747,3,2023-05-23,53.64
14748,32,2023-05-09,79.66
14749,23,2023-05-28,77.78
14750,39,2023-05-28,84.84
14751,21,2023-05-26,86.61
14752,19,2023-05-05,1.23
14753,27,2023-05-21,10.71
14754,33,2023-05-29,95.61
14755,14,2023-05-18,91.50
14756,9,2023-05-10,51.92
14757,24,2023-05-22,68.27
14758,28,2023-05-15,0.58
14759,18,2023-05-24,12.92
14760,38,2023-05-06,76.41
14761,10,2023-05-29,2.17
14762,36,2023-05-15,41.73
14763,6,2023-05-02,48.98
14764,7,2023-05-16,32.50
14765,15,2023-05-26,50.31
14766,7,2023-05-03,59.69
14767,15,2023-05-03,46.72
14768,25,2023-05-13,25.29
14769,34,2023-05-18,30.64
14770,33,2023-05-06,93.26
14771,24,2023-05-27,85.05
14772,16,2023-05-06,89.17
14773,33,2023-05-20,81.90
14774,6,2023-05-15,89.21
14775,15,2023-05-28,20.39
14776,16,2023-05-23,99.12
14777,7,2023-05-15,39.43
14778,27,2023-05-10,16.73
14779,31,2023-05-21,95.69
14780,14,2023-05-09,17.99
14781,17,2023-05-05,58.68
14782,28,2023-05-20,5.51
14783,22,2023-05-27,38.03
14784,31,2023-05-22,11.44
14785,4,2023-05-26,24.41
14786,30,2023-05-20,51.64
14787,40,2023-05-04,95.17
14788,31,2023-05-15,87.16
14789,28,2023-05-07,8.61
14790,29,2023-05-29,60.57
14791,18,2023-05-09,86.67
14792,26,2023-05-21,39.95
14793,30,2023-05-23,64.75
14794,37,2023-05-07,21.02
14795,31,2023-05-09,69.61
14796,6,2023-05-17,9.42
14797,21,2023-05-16,71.45
14798,4,2023-05-12,29.31
14799,4,2023-05-17,44.70
14800,13,2023-05-21,81.86
14801,32,2023-05-02,63.51
14802,6,2023-05-29,7.96
14803,7,2023-05-20,52.80
14804,6,2023-05-04,92.92
14805,1,2023-05-18,12.93
14806,15,2023-05-20,87.90
14807,35,2023-05-29,37.58
14808,37,2023-05-02,12.81
14809,7,2023-05-05,48.05
14810,28,2023-05-28,48.26
14811,4,2023-05-29,74.35
14812,37,2023-05-03,20.58
14813,12,2023-05-09,23.71
14814,1,2023-05-28,33.09
14815,24,2023-05-01,90.84
14816,20,2023-05-11,99.23
14817,38,2023-05-16,80.06
14818,35,2023-05-03,88.94
14819,19,2023-05-10,29.98
14820,22,2023-05-21,8.07
14821,17,2023-05-18,53.22
14822,22,2023-05-09,92.58
14823,2,2023-05-19,30.31
14824,39,2023-05-29,14.31
14825,34,2023-05-30,25.48
14826,7,2023-05-20,62.93
14827,8,2023-05-11,24.23
14828,4,2023-05-21,90.16
14829,29,2023-05-17,28.04
14830,10,2023-05-06,76.38
14831,2,2023-05-07,79.65
14832,34,2023-05-25,7.40
14833,38,2023-05-11,34.11
14834,12,2023-05-22,29.65
14835,30,2023-05-03,35.29
14836,37,2023-05-03,85.75
14837,27,2023-05-20,5.28
14838,17,2023-05-29,19.22
14839,7,2023-05-26,5.11
14840,18,2023-05-20,76.99
14841,23,2023-05-11,79.08
14842,30,2023-05-14,31.67
14843,17,2023-05-20,52.21
14844,36,2023-05-02,91.25
14845,39,2023-05-21,10.57
14846,15,2023-05-29,63.89
14847,27,2023-05-20,57.60
14848,25,2023-05-23,97.17
14849,16,2023-05-06,5.94
14850,25,2023-05-10,17.37
14851,15,2023-05-02,34.28
14852,37,2023-05-06,52.62
14853,14,2023-05-26,10.87
14854,32,2023-05-07,35.74
14855,26,2023-05-09,61.94
14856,36,2023-05-27,47.58
14857,14,2023-05-06,41.67
14858,17,2023-05-15,79.62
14859,1,2023-05-03,42.75
14860,28,2023-05-29,65.81
14861,4,2023-05-30,72.03
14862,40,2023-05-03,58.04
14863,33,2023-05-08,3.54
14864,16,2023-05-02,96.96
14865,37,2023-05-22,13.32
14866,34,2023-05-12,60.45
14867,13,2023-05-30,94.82
14868,5,2023-05-05,55.81
14869,4,2023-05-13,51.19
14870,3,2023-05-22,58.49
14871,27,2023-05-07,62.12
14872,23,2023-05-21,90.15
14873,16,2023-05-30,26.56
14874,40,2023-05-22,71.78
14875,31,2023-05-01,89.79
14876,36,2023-05-09,84.14
14877,3,2023-05-18,73.78
14878,13,2023-05-04,16.63
14879,37,2023-05-05,42.91
14880,7,2023-05-23,88.58
14881,35,2023-05-28,53.82
14882,31,2023-05-16,82.12
14883,18,2023-05-07,57.59
14884,29,2023-05-30,34.90
14885,20,2023-05-20,45.48
14886,2,2023-05-24,2.36
14887,11,2023-05-01,54.99
14888,10,2023-05-08,14.38
14889,3,2023-05-02,82.38
14890,35,2023-05-17,19.34
14891,11,2023-05-03,79.57
14892,12,2023-05-19,29.35
14893,36,2023-05-26,48.81
14894,30,2023-05-06,55.39
14895,16,2023-05-03,86.90
14896,6,2023-05-19,47.91
14897,4,2023-05-28,72.08
14898,32,2023-05-02,39.38
14899,38,2023-05-23,31.44
14900,13,2023-05-11,18.92
14901,6,2023-05-19,74.53
14902,5,2023-05-21,55.82
14903,33,2023-05-29,29.59
14904,37,2023-05-18,28.81
14905,9,2023-05-09,72.86
14906,18,2023-05-27,11.05
14907,37,2023-05-05,98.62
14908,28,2023-05-07,6.85
14909,15,2023-05-29,37.83
14910,20,2023-05-30,35.59
14911,1,2023-05-02,96.57
14912,37,2023-05-21,10.64
14913,22,2023-05-21,52.09
14914,30,2023-05-09,66.81
14915,7,2023-05-22,13.78
14916,21,2023-05-12,48.27
14917,35,2023-05-27,29.22
14918,29,2023-05-29,81.08
14919,12,2023-05-18,91.32
14920,33,2023-05-21,18.98
14921,9,2023-05-28,81.60
14922,30,2023-05-23,69.55
14923,6,2023-05-24,66.64
14924,36,2023-05-02,78.81
14925,5,2023-05-05,50.27
14926,29,2023-05-01,76.64
14927,16,2023-05-06,72.03
14928,4,2023-05-25,63.02
14929,35,2023-05-26,34.50
14930,39,2023-05-01,45.44
14931,38,2023-05-05,36.07
14932,21,2023-05-18,21.74
14933,17,2023-05-03,84.04
14934,16,2023-05-09,39.17
14935,30,2023-05-05,63.56
14936,4,2023-05-05,50.73
14937,11,2023-05-07,41.84
14938,13,2023-05-24,32.73
14939,4,2023-05-13,94.41
14940,5,2023-05-05,23.62
14941,36,2023-05-06,50.33
14942,19,2023-05-24,93.70
14943,5,2023-05-04,66.64
14944,28,2023-05-01,57.52
14945,26,2023-05-24,58.89
14946,37,2023-05-08,96.61
14947,20,2023-05-24,34.13
14948,38,2023-05-04,68.46
14949,34,2023-05-16,95.65
14950,16,2023-05-03,40.01
14951,14,2023-05-16,14.39
14952,15,2023-05-09,98.39
14953,31,2023-05-08,91.31
14954,1,2023-05-22,60.07
14955,25,2023-05-28,66.68
14956,13,2023-05-04,20.39
14957,38,2023-05-04,68.00
14958,13,2023-05-28,60.24
14959,32,2023-05-29,26.09
14960,27,2023-05-04,53.63
14961,3,2023-05-11,31.03
14962,15,2023-05-10,0.78
14963,15,2023-05-14,43.64
14964,22,2023-05-11,44.87
14965,20,2023-05-23,26.38
14966,20,2023-05-24,17.53
14967,29,2023-05-24,8.19
14968,27,2023-05-21,98.00
14969,29,2023-05-30,51.92
14970,25,2023-05-24,63.98
14971,12,2023-05-02,50.13
14972,6,2023-05-16,58.39
14973,1,2023-05-14,35.11
14974,18,2023-05-16,95.68
14975,17,2023-05-23,52.62
14976,27,2023-05-02,83.50
14977,39,2023-05-08,15.21
14978,21,2023-05-27,41.39
14979,9,2023-05-30,20.49
14980,7,2023-05-14,56.70
14981,9,2023-05-12,92.83
14982,36,2023-05-11,29.79
14983,25,2023-05-20,82.35
14984,7,2023-05-27,25.55
14985,21,2023-05-07,34.65
14986,21,2023-05-27,66.16
14987,4,2023-05-10,26.23
14988,38,2023-05-30,71.55
14989,15,2023-05-03,46.36
14990,4,2023-05-28,77.98
14991,24,2023-05-25,94.19
14992,11,2023-05-30,42.75
14993,4,2023-05-28,51.51
14994,15,2023-05-10,73.75
14995,25,2023-05-24,86.22
14996,40,2023-05-09,5.95
14997,24,2023-05-14,39.30
14998,24,2023-05-30,84.04
14999,27,2023-05-06,48.90
15000,35,2023-05-10,0.17
15001,15,2023-05-06,69.25
15002,5,2023-05-23,78.95
15003,11,2023-05-13,49.18
15004,23,2023-05-05,97.93
15005,23,2023-05-15,45.36
15006,19,2023-05-18,81.20
15007,30,2023-05-02,58.57
15008,27,2023-05-22,6.11
15009,19,2023-05-09,98.05
15010,37,2023-05-19,18.82
15011,31,2023-05-25,98.40
15012,17,2023-05-27,62.85
15013,25,2023-05-08,36.45
15014,40,2023-05-26,86.81
15015,12,2023-05-01,21.19
15016,39,2023-05-18,12.39
15017,36,2023-05-11,59.05
15018,1,2023-05-02,11.68
15019,24,2023-05-30,28.79
15020,32,2023-05-24,64.18
15021,33,2023-05-17,35.64
15022,13,2023-05-17,38.14
15023,25,2023-05-05,52.58
15024,3,2023-05-10,68.19
15025,5,2023-05-15,98.35
15026,7,2023-05-14,82.11
15027,27,2023-05-18,46.10
15028,2,2023-05-05,62.84
15029,28,2023-05-14,4.73
15030,29,2023-05-24,19.07
15031,18,2023-05-22,65.53
15032,11,2023-05-29,77.35
15033,35,2023-05-14,60.79
15034,2,2023-05-02,1.99
15035,20,2023-05-17,38.45
15036,33,2023-05-13,95.02
15037,29,2023-05-18,16.73
15038,11,2023-05-15,27.93
15039,19,2023-05-13,46.20
15040,19,2023-05-21,9.21
15041,25,2023-05-26,73.52
15042,14,2023-05-14,97.50
15043,13,2023-05-14,70.21
15044,19,2023-05-28,28.54
15045,25,2023-05-09,62.98
15046,21,2023-05-03,36.25
15047,23,2023-05-14,77.85
15048,31,2023-05-02,13.00
15049,35,2023-05-16,89.32
15050,22,2023-05-22,72.21
15051,13,2023-05-13,47.98
15052,35,2023-05-25,47.70
15053,12,2023-05-17,45.15
15054,30,2023-05-02,88.61
15055,35,2023-05-28,61.74
15056,27,2023-05-16,85.69
15057,39,2023-05-30,39.64
15058,16,2023-05-23,96.10
15059,30,2023-05-18,8.95
15060,36,2023-05-16,16.71
15061,33,2023-05-14,1.93
15062,10,2023-05-14,93.40
15063,34,2023-05-16,85.39
15064,19,2023-05-14,43.38
15065,6,2023-05-01,47.48
15066,7,2023-05-15,10.69
15067,28,2023-05-21,81.54
15068,12,2023-05-19,71.51
15069,4,2023-05-04,20.48
15070,28,2023-05-04,54.74
15071,1,2023-05-13,88.03
15072,12,2023-05-02,46.19
15073,23,2023-05-21,49.98
15074,7,2023-05-19,0.09
15075,20,2023-05-16,68.21
15076,22,2023-05-02,90.25
15077,26,2023-05-22,82.75
15078,34,2023-05-25,95.25
15079,11,2023-05-04,73.34
15080,40,2023-05-19,26.75
15081,3,2023-05-03,80.80
15082,4,2023-05-15,78.16
15083,34,2023-05-08,0.60
15084,22,2023-05-25,92.20
15085,7,2023-05-20,96.38
15086,39,2023-05-11,20.00
15087,37,2023-05-27,19.51
15088,4,2023-05-04,72.04
15089,25,2023-05-02,62.29
15090,34,2023-05-06,41.58
15091,9,2023-05-02,16.97
15092,15,2023-05-05,15.16
15093,14,2023-05-20,60.59
15094,39,2023-05-01,71.33
15095,26,2023-05-29,36.48
15096,28,2023-05-12,8.92
15097,11,2023-05-08,57.35
15098,5,2023-05-15,39.06
15099,30,2023-05-12,11.80
15100,7,2023-05-28,21.48
15101,20,2023-05-14,16.61
15102,38,2023-05-16,24.78
15103,15,2023-05-18,20.49
15104,29,2023-05-30,43.04
15105,29,2023-05-21,31.14
15106,9,2023-05-10,6.45
15107,36,2023-05-07,7.74
15108,25,2023-05-15,82.50
15109,4,2023-05-30,33.10
15110,32,2023-05-17,76.03
15111,16,2023-05-10,55.88
15112,25,2023-05-26,1.38
15113,12,2023-05-22,72.48
15114,10,2023-05-22,17.92
15115,39,2023-05-16,99.84
15116,9,2023-05-17,91.52
15117,26,2023-05-03,76.10
15118,25,2023-05-21,68.79
15119,16,2023-05-15,14.21
15120,38,2023-05-29,28.20
15121,11,2023-05-01,25.12
15122,12,2023-05-28,3.17
15123,13,2023-05-05,21.95
15124,3,2023-05-26,55.37
15125,28,2023-05-19,13.98
15126,21,2023-05-29,13.76
15127,11,2023-05-26,0.53
15128,22,2023-05-16,84.59
15129,39,2023-05-29,78.64
15130,11,2023-05-19,80.65
15131,15,2023-05-13,85.48
15132,3,2023-05-17,14.37
15133,35,2023-05-05,6.96
15134,24,2023-05-05,48.63
15135,6,2023-05-05,97.06
15136,14,2023-05-02,1.47
15137,20,2023-05-09,69.21
15138,3,2023-05-12,56.72
15139,36,2023-05-29,40.36
15140,37,2023-05-12,40.90
15141,22,2023-05-04,31.51
15142,38,2023-05-26,89.00
15143,37,2023-05-20,54.02
15144,35,2023-05-06,36.17
15145,29,2023-05-28,40.12
15146,16,2023-05-16,40.95
15147,13,2023-05-15,8.33
15148,13,2023-05-23,66.46
15149,6,2023-05-19,89.50
15150,20,2023-05-29,20.42
15151,3,2023-05-23,77.75
15152,39,2023-05-20,82.44
15153,23,2023-05-05,12.01
15154,6,2023-05-04,27.35
15155,25,2023-05-23,38.45
15156,15,2023-05-19,87.21
15157,10,2023-05-28,52.08
15158,36,2023-05-27,81.40
15159,28,2023-05-12,66.18
15160,24,2023-05-11,84.11
15161,21,2023-05-02,12.90
15162,1,2023-05-14,91.63
15163,18,2023-05-29,34.87
15164,7,2023-05-03,98.08
15165,20,2023-05-04,88.33
15166,3,2023-05-03,87.39
15167,5,2023-05-16,41.42
15168,9,2023-05-14,2.08
15169,3,2023-05-28,18.03
15170,14,2023-05-19,54.50
15171,20,2023-05-11,6.90
15172,17,2023-05-07,5.36
15173,16,2023-05-23,28.72
15174,29,2023-05-04,45.89
15175,18,2023-05-12,29.76
15176,13,2023-05-18,85.03
15177,6,2023-05-09,49.38
15178,31,2023-05-10,60.95
15179,20,2023-05-16,91.30
15180,1,2023-05-20,67.82
15181,3,2023-05-18,13.31
15182,39,2023-05-16,12.46
15183,6,2023-05-30,38.83
15184,26,2023-05-02,93.45
15185,26,2023-05-15,85.01
15186,25,2023-05-21,25.59
15187,5,2023-05-02,96.90
15188,20,2023-05-11,16.35
15189,8,2023-05-10,74.67
15190,27,2023-05-28,37.80
15191,14,2023-05-09,82.07
15192,3,2023-05-01,27.37
15193,2,2023-05-28,28.18
15194,16,2023-05-09,93.98
15195,4,2023-05-15,21.44
15196,36,2023-05-17,2.10
15197,12,2023-05-23,5.65
15198,30,2023-05-29,55.86
15199,21,2023-05-05,0.51
15200,11,2023-05-15,7.44
15201,3,2023-05-12,86.17
15202,17,2023-05-14,69.93
15203,13,2023-05-25,90.66
15204,22,2023-05-11,23.12
15205,3,2023-05-20,61.86
15206,29,2023-05-03,62.91
15207,32,2023-05-29,31.68
15208,32,2023-05-15,59.65
15209,16,2023-05-24,8.94
15210,22,2023-05-11,58.94
15211,19,2023-05-19,69.69
15212,6,2023-05-22,79.57
15213,8,2023-05-24,48.91
15214,26,2023-05-22,37.69
15215,10,2023-05-05,75.94
15216,37,2023-05-26,53.48
15217,22,2023-05-22,37.50
15218,13,2023-05-12,77.50
15219,26,2023-05-11,96.73
15220,25,2023-05-12,7.43
15221,40,2023-05-07,44.48
15222,10,2023-05-17,52.56
15223,8,2023-05-04,10.01
15224,30,2023-05-11,43.63
15225,1,2023-05-22,12.09
15226,16,2023-05-15,78.55
15227,16,2023-05-21,88.91
15228,25,2023-05-28,40.66
15229,30,2023-05-13,5.06
15230,10,2023-05-22,25.60
15231,5,2023-05-25,97.70
15232,7,2023-05-09,65.24
15233,19,2023-05-08,90.07
15234,4,2023-05-21,42.85
15235,30,2023-05-29,70.49
15236,19,2023-05-13,51.95
15237,6,2023-05-16,7.53
15238,28,2023-05-02,63.80
15239,38,2023-05-19,48.06
15240,19,2023-05-04,32.61
15241,3,2023-05-12,23.64
15242,6,2023-05-16,86.40
15243,10,2023-05-25,73.31
15244,4,2023-05-18,21.98
15245,30,2023-05-12,75.49
15246,38,2023-05-04,47.26
15247,39,2023-05-11,70.62
15248,24,2023-05-15,91.43
15249,3,2023-05-19,47.28
15250,1,2023-05-02,33.92
15251,32,2023-05-06,59.49
15252,6,2023-05-02,87.14
15253,31,2023-05-20,40.32
15254,2,2023-05-10,4.40
15255,19,2023-05-13,78.03
15256,17,2023-05-21,74.59
15257,7,2023-05-15,24.96
15258,32,2023-05-02,8.25
15259,35,2023-05-15,16.41
15260,39,2023-05-06,15.84
15261,31,2023-05-02,87.07
15262,6,2023-05-13,28.10
15263,22,2023-05-10,85.93
15264,34,2023-05-13,11.42
15265,4,2023-05-04,7.16
15266,25,2023-05-21,85.90
15267,8,2023-05-04,73.93
15268,17,2023-05-18,63.26
15269,2,2023-05-02,35.02
15270,29,2023-05-11,83.03
15271,37,2023-05-30,60.01
15272,31,2023-05-10,40.51
15273,14,2023-05-14,47.58
15274,6,2023-05-03,68.43
15275,10,2023-05-24,93.91
15276,10,2023-05-05,54.70
15277,36,2023-05-16,3.15
15278,2,2023-05-28,53.80
15279,20,2023-05-05,60.46
15280,12,2023-05-12,76.03
15281,8,2023-05-07,29.68
15282,5,2023-05-22,20.06
15283,38,2023-05-19,82.00
15284,20,2023-05-16,47.36
15285,39,2023-05-07,10.19
15286,27,2023-05-18,84.29
15287,38,2023-05-29,33.60
15288,13,2023-05-30,77.52
15289,31,2023-05-10,52.96
15290,25,2023-05-29,21.13
15291,24,2023-05-06,71.62
15292,5,2023-05-23,20.67
15293,2,2023-05-09,59.63
15294,3,2023-05-23,57.92
15295,40,2023-05-20,0.78
15296,14,2023-05-06,73.25
15297,30,2023-05-21,29.00
15298,21,2023-05-28,87.64
15299,18,2023-05-19,30.33
15300,15,2023-05-04,45.20
15301,7,2023-05-13,59.34
15302,5,2023-05-20,68.88
15303,5,2023-05-19,94.60
15304,12,2023-05-02,87.11
15305,17,2023-05-12,37.28
15306,7,2023-05-11,6.82
15307,19,2023-05-05,38.36
15308,40,2023-05-30,79.95
15309,10,2023-05-10,26.01
15310,31,2023-05-27,34.52
15311,1,2023-05-24,92.34
15312,17,2023-05-02,18.93
15313,14,2023-05-27,90.75
15314,18,2023-05-09,38.65
15315,21,2023-05-25,89.42
15316,19,2023-05-21,48.28
15317,8,2023-05-25,24.41
15318,12,2023-05-15,98.62
15319,10,2023-05-05,96.67
15320,10,2023-05-06,28.42
15321,22,2023-05-16,61.21
15322,2,2023-05-22,33.51
15323,12,2023-05-23,63.86
15324,27,2023-05-10,42.31
15325,5,2023-05-15,91.34
15326,40,2023-05-19,75.75
15327,1,2023-05-22,13.65
15328,35,2023-05-03,72.53
15329,16,2023-05-07,14.37
15330,27,2023-05-05,15.73
15331,21,2023-05-03,23.99
15332,14,2023-05-24,5.79
15333,4,2023-05-04,94.38
15334,39,2023-05-20,86.60
15335,37,2023-05-13,77.97
15336,40,2023-05-13,46.41
15337,37,2023-05-07,4.74
15338,33,2023-05-02,83.20
15339,28,2023-05-14,81.72
15340,15,2023-05-15,45.57
15341,1,2023-05-07,75.37
15342,13,2023-05-29,34.40
15343,24,2023-05-11,75.46
15344,14,2023-05-25,77.82
15345,36,2023-05-04,80.32
15346,40,2023-05-28,73.01
15347,36,2023-05-22,88.44
